-0.6595,-1.4677,-0.5249,1.0000
-0.2470,1.3813,0.8107,-1.0000
-0.6196,0.5495,-0.1202,-1.0000
0.7104,2.1602,2.4430,-1.0000
2.9954,2.1290,0.7471,-1.0000
1.2848,-0.4725,1.4537,-1.0000
-0.5412,-0.8294,-0.5249,-1.0000
-0.6595,-0.7180,-0.5249,1.0000
1.2465,-0.5137,-0.5249,-1.0000
0.7606,0.3144,0.4927,-1.0000
-0.6595,-0.6432,-0.5249,1.0000
-0.6595,-0.2676,-0.5249,1.0000
1.1344,0.0740,1.2558,-1.0000
2.6709,-0.1007,0.5881,-1.0000
0.3084,-0.8798,-0.5249,-1.0000
-0.6595,-1.4677,-0.5249,-1.0000
-0.6595,-0.5340,-0.5249,1.0000
0.9993,0.3153,1.4107,-1.0000
-0.2823,-0.4399,-0.5249,1.0000
-0.6595,1.6422,2.0190,-1.0000
-0.6595,-0.6351,0.2845,1.0000
-0.6359,-0.4967,0.9590,1.0000
0.9297,1.2769,-0.1378,-1.0000
0.7058,1.4258,-0.5249,-1.0000
1.7144,-0.5351,0.9590,-1.0000
-0.6595,-0.7498,-0.5249,1.0000
-0.6595,-0.2609,-0.5249,1.0000
-0.6595,-0.9434,-0.5249,1.0000
0.3696,1.6705,-0.5249,-1.0000
-0.5710,1.1464,-0.5249,1.0000
-0.6595,-0.5699,-0.5249,1.0000
-0.6595,0.8249,-0.5249,1.0000
-0.5565,1.4300,-0.0012,-1.0000
-0.6595,-0.6123,-0.5249,1.0000
0.5510,1.4132,-0.5249,-1.0000
2.6511,1.1947,0.9590,-1.0000
-0.6595,-0.7022,-0.5249,1.0000
-0.3671,-0.7137,-0.5249,-1.0000
-0.6595,-0.8253,-0.5249,1.0000
-0.6595,-0.8204,-0.5249,1.0000
-0.3997,0.9750,-0.5249,-1.0000
1.7477,-0.5001,1.0940,-1.0000
-0.5523,-0.7180,-0.5249,1.0000
-0.6595,-0.8204,-0.5249,1.0000
0.1347,1.1711,0.9590,-1.0000
-0.3555,-0.7120,-0.5249,1.0000
-0.6595,-0.5705,-0.5249,1.0000
0.4848,1.3135,1.4537,-1.0000
0.3241,1.3086,-0.5249,-1.0000
-0.6595,-0.4100,-0.5249,1.0000
-0.0077,-1.4677,-0.5249,1.0000
-0.5973,-0.8204,-0.5249,1.0000
-0.3693,-0.8588,-0.0303,-1.0000
1.5020,0.9520,0.2493,-1.0000
-0.6595,-0.9675,-0.5249,1.0000
-0.6595,0.0318,-0.5249,-1.0000
1.5237,0.1867,-0.5249,-1.0000
-0.6595,-0.6763,-0.5249,1.0000
-0.6419,-0.1300,-0.5249,1.0000
-0.6595,-1.5596,1.7010,1.0000
-0.6595,1.0108,-0.5249,-1.0000
1.1468,1.0996,0.1111,-1.0000
0.0375,1.2116,-0.5249,-1.0000
-0.5946,1.6188,0.2171,-1.0000
0.4771,0.3172,-0.5249,-1.0000
1.8109,0.5669,2.2147,-1.0000
-0.6595,-0.5699,-0.5249,1.0000
-0.6595,-0.7296,-0.5249,1.0000
1.1756,-0.6027,-0.5249,-1.0000
-0.6595,-0.7498,-0.5249,1.0000
-0.6595,-0.4494,-0.5249,1.0000
-0.6595,1.8802,-0.5249,1.0000
0.3984,1.8576,0.2845,-1.0000
-0.6595,-0.9675,-0.5249,1.0000
2.2004,-0.5137,-0.5249,-1.0000
-0.6003,-0.6351,-0.5249,1.0000
-0.6595,-0.1300,-0.5249,1.0000
-0.6595,-2.0351,-0.5249,1.0000
-0.6595,0.4899,1.6120,-1.0000
-0.5016,-0.9434,-0.5249,1.0000
-0.6595,-0.1300,-0.5249,1.0000
-0.6595,-0.9675,-0.5249,1.0000
-0.6595,-0.6123,-0.5249,1.0000
-0.3623,0.0081,-0.5249,-1.0000
0.8008,0.3144,0.7471,-1.0000
-0.6457,-0.1300,-0.5249,1.0000
-0.6595,0.9101,0.5881,-1.0000
-0.6595,-0.3204,-0.5249,1.0000
-0.6595,-0.9434,-0.5249,1.0000
2.3213,0.7217,0.1600,-1.0000
0.5737,-0.7044,0.9590,-1.0000
1.1241,1.6705,1.4537,-1.0000
2.0740,1.1143,-0.3226,-1.0000
-0.4112,-0.0024,-0.5249,1.0000
1.5876,0.7965,-0.5249,-1.0000
3.7867,0.5628,-0.5249,-1.0000
-0.6595,-0.9675,0.4644,1.0000
-0.3845,-0.4848,-0.5249,1.0000
-0.6595,-0.9469,-0.5249,1.0000
2.3503,-1.7955,-0.5249,-1.0000
-0.5135,-0.3915,-0.5249,-1.0000
-0.5811,-1.2163,-0.5249,1.0000
-0.6131,-0.3081,-0.5249,1.0000
-0.6595,-1.0783,-0.5249,1.0000
-0.6595,-0.8204,-0.5249,1.0000
0.6240,0.9550,0.2845,-1.0000
-0.3679,1.1306,0.4123,-1.0000
0.0287,0.1867,-0.5249,-1.0000
0.8086,1.3461,1.7010,-1.0000
-0.6595,-1.4677,0.4644,1.0000
0.4296,0.6560,-0.3879,-1.0000
-0.6336,-0.7331,-0.5249,1.0000
-0.0890,2.0550,-0.5249,-1.0000
2.5600,1.3891,-0.5249,-1.0000
-0.6595,-0.3920,-0.5249,1.0000
-0.6390,-0.4252,-0.5249,1.0000
-0.6595,-0.6094,-0.5249,1.0000
3.8056,1.5638,1.7010,-1.0000
1.6852,0.6010,-0.2377,-1.0000
-0.6595,-1.2018,-0.5249,1.0000
-0.6595,0.6209,-0.5249,1.0000
1.0452,1.3970,1.2558,-1.0000
1.6698,1.7247,0.9590,-1.0000
-0.2352,1.2346,-0.0012,-1.0000
1.7863,1.6891,-0.5249,-1.0000
-0.3006,1.5121,0.4644,-1.0000
-0.6595,-0.3654,-0.5249,1.0000
1.6582,0.7213,-0.5249,-1.0000
1.8034,0.5176,0.7471,-1.0000
-0.6595,-0.8204,-0.5249,1.0000
-0.6595,0.8973,-0.5249,1.0000
-0.6595,-0.2953,-0.5249,1.0000
-0.6595,-0.1322,-0.5249,1.0000
-0.6595,-0.9876,-0.5249,1.0000
-0.6595,-0.9434,-0.5249,1.0000
-0.1672,-0.2754,2.4430,1.0000
-0.6595,-0.4100,-0.5249,1.0000
2.9405,1.6254,-0.5249,-1.0000
-0.6595,-0.6825,-0.5249,1.0000
-0.6595,-0.4352,-0.5249,1.0000
-0.4867,0.6646,-0.5249,1.0000
-0.6372,0.9703,-0.5249,-1.0000
-0.6595,-0.1159,-0.5249,1.0000
3.2413,0.4095,0.3655,-1.0000
-0.6595,-0.0996,-0.5249,1.0000
1.4456,0.5119,1.7010,-1.0000
-0.6209,-0.1322,-0.5249,-1.0000
-0.6595,-0.7191,-0.5249,1.0000
-0.0676,1.2909,0.7942,-1.0000
-0.4565,-1.4677,-0.5249,1.0000
0.7941,0.9781,0.0316,-1.0000
1.3464,0.6560,-0.3879,-1.0000
-0.6595,0.1146,-0.5249,1.0000
-0.5985,1.7247,0.2845,-1.0000
0.0819,-0.8647,-0.5249,-1.0000
-0.5679,-0.5651,-0.5249,1.0000
1.5852,0.0577,-0.0303,-1.0000
-0.6595,-0.1560,-0.5249,1.0000
-0.3748,-1.4677,-0.5249,1.0000
0.3025,1.7415,0.7471,-1.0000
-0.5393,-0.5416,1.7010,-1.0000
-0.6176,-0.3920,-0.5249,1.0000
-0.6595,-1.2355,2.4430,1.0000
-0.6595,-0.5651,-0.5249,1.0000
-0.6595,-0.6899,-0.5249,1.0000
-0.6595,-0.8009,-0.5249,1.0000
0.3664,1.2473,2.4430,-1.0000
-0.6595,-0.3920,-0.5249,1.0000
-0.6595,-0.9876,-0.5249,1.0000
-0.6595,-0.3298,-0.5249,1.0000
-0.6595,-0.2138,-0.5249,1.0000
-0.6595,1.5696,-0.5249,-1.0000
-0.5954,0.5285,0.2845,-1.0000
0.0807,0.5285,0.2845,-1.0000
-0.6595,-0.3342,-0.5249,1.0000
-0.6595,-0.6042,-0.5249,1.0000
-0.6595,-0.7498,-0.5249,1.0000
-0.6595,-1.2152,-0.5249,1.0000
-0.6595,-0.6042,-0.5249,1.0000
-0.6595,-0.5699,-0.5249,1.0000
-0.6595,-1.2018,-0.5249,1.0000
-0.5364,1.7046,1.7010,-1.0000
-0.6595,-0.8314,-0.5249,1.0000
0.6079,0.0111,-0.1539,-1.0000
1.0732,0.8099,-0.5249,-1.0000
-0.2715,1.7125,-0.5249,-1.0000
-0.6595,-0.5554,-0.5249,1.0000
-0.6303,-0.7472,-0.5249,-1.0000
-0.6595,-0.9675,-0.5249,1.0000
-0.6595,-0.8582,-0.5249,1.0000
0.5192,0.9781,0.0316,-1.0000
1.1967,1.7165,2.4430,-1.0000
-0.6595,-0.4681,-0.5249,1.0000
2.5366,-0.1906,1.2558,-1.0000
0.6356,1.4543,1.7010,-1.0000
-0.6595,-0.8582,-0.5249,1.0000
-0.6595,0.5805,3.9270,-1.0000
-0.6358,-1.2355,-0.5249,-1.0000
-0.2951,2.0550,-0.5249,-1.0000
1.1570,0.2488,-0.5249,-1.0000
-0.0143,-2.1047,1.7010,-1.0000
-0.6595,-0.3204,-0.5249,1.0000
-0.6595,-0.5994,-0.5249,1.0000
-0.6595,-0.2611,-0.5249,1.0000
0.7533,0.9359,-0.5249,-1.0000
-0.6595,-1.3746,-0.5249,1.0000
-0.6595,1.1711,-0.1952,-1.0000
-0.6595,-1.4677,-0.5249,1.0000
-0.6314,-1.0783,-0.5249,1.0000
-0.6595,-0.7120,-0.5249,1.0000
-0.5400,-0.3397,1.7010,1.0000
-0.6268,-0.4399,-0.5249,1.0000
0.0536,-1.4677,-0.0479,-1.0000
0.0188,1.2940,0.1600,-1.0000
-0.6595,-0.2778,-0.5249,1.0000
-0.3717,-0.8204,-0.5249,1.0000
0.9010,1.6457,2.4430,-1.0000
1.6261,1.3662,0.2171,-1.0000
0.0098,1.5844,1.2558,-1.0000
-0.6595,-0.9675,-0.5249,1.0000
2.9322,1.7288,0.1429,-1.0000
-0.0352,1.2011,2.4430,-1.0000
-0.6595,-0.7120,-0.5249,1.0000
0.1690,1.6853,1.7010,-1.0000
-0.1047,-0.3186,0.6623,-1.0000
-0.4543,-0.5699,-0.5249,1.0000
-0.6595,-0.7368,3.9270,-1.0000
0.1933,-0.9434,-0.5249,1.0000
-0.6595,-0.8253,-0.5249,1.0000
-0.6356,-0.4812,-0.5249,1.0000
-0.3930,0.8266,-0.5249,-1.0000
0.4896,0.6741,-0.5249,-1.0000
-0.6595,-0.5437,-0.5249,1.0000
-0.6595,-0.4162,-0.5249,1.0000
-0.4580,1.0185,-0.5249,-1.0000
0.9085,1.4751,0.9590,-1.0000
-0.6595,-0.5805,-0.5249,1.0000
-0.6071,-0.0796,-0.5249,1.0000
-0.6595,-0.4643,-0.5249,1.0000
-0.4007,1.4920,-0.5249,-1.0000
-0.6595,-0.7191,-0.5249,1.0000
-0.6595,-0.5079,-0.5249,1.0000
-0.6595,-1.4677,-0.5249,1.0000
-0.6595,0.0111,-0.0303,-1.0000
1.7196,-0.9362,-0.5249,-1.0000
-0.1066,-1.2152,-0.5249,1.0000
-0.6595,-0.0421,-0.5249,1.0000
1.4932,1.0125,-0.1202,-1.0000
-0.6595,-0.7120,-0.5249,1.0000
-0.6595,-0.2042,-0.5249,1.0000
-0.6265,-0.5651,-0.5249,1.0000
-0.6595,-0.7296,-0.5249,1.0000
0.7572,-0.5773,-0.2179,-1.0000
-0.6595,-0.4848,-0.5249,1.0000
0.1969,1.0452,1.3300,-1.0000
-0.6595,-0.3746,-0.5249,1.0000
-0.5761,-1.2152,-0.5249,1.0000
-0.6595,-1.2018,-0.5249,1.0000
-0.6595,-0.3761,-0.5249,1.0000
-0.6478,-1.2355,-0.5249,-1.0000
0.0370,1.3871,-0.1202,-1.0000
-0.6595,-0.5554,-0.5249,1.0000
1.7295,1.6321,0.7471,-1.0000
-0.6595,-0.8537,-0.5249,1.0000
2.3127,-0.1854,2.0190,-1.0000
-0.6595,-0.7723,-0.5249,1.0000
0.9215,-0.6432,2.4430,-1.0000
-0.1234,0.1867,-0.5249,-1.0000
-0.6595,-0.5434,-0.5249,1.0000
-0.2131,1.9627,0.1600,-1.0000
-0.6595,-0.6123,-0.5249,1.0000
1.2565,-0.1388,-0.5249,1.0000
1.0621,0.4288,1.2558,-1.0000
-0.6595,-0.6525,-0.5249,1.0000
1.2748,1.6321,1.2558,-1.0000
0.2046,1.3533,1.7010,-1.0000
-0.6595,-1.2163,8.3789,1.0000
-0.6248,-0.7489,-0.5249,1.0000
2.2144,-0.4414,0.6364,-1.0000
-0.6595,0.0686,0.0687,1.0000
-0.4085,-0.4399,-0.5249,1.0000
3.3848,1.1112,-0.2551,-1.0000
2.4900,-0.9865,1.2558,-1.0000
-0.1229,0.1995,1.7010,1.0000
-0.6595,0.9657,0.9590,-1.0000
0.9771,0.6475,0.4644,-1.0000
-0.6595,-1.2018,-0.5249,1.0000
1.9793,1.1580,1.7010,-1.0000
-0.3047,0.9999,-0.5249,-1.0000
-0.6595,-0.1613,-0.5249,1.0000
-0.6595,-0.9434,-0.5249,1.0000
-0.6595,1.4070,0.2171,-1.0000
-0.6595,-1.2355,-0.5249,1.0000
-0.4121,1.2516,1.9034,-1.0000
-0.1233,1.5121,0.9590,-1.0000
0.2609,0.1915,-0.2776,-1.0000
-0.6595,-0.7044,0.2171,-1.0000
-0.6595,-0.9675,-0.5249,1.0000
-0.6374,-0.7542,-0.5249,1.0000
-0.6595,-0.9434,-0.5249,1.0000
0.3118,1.5966,-0.5249,-1.0000
-0.6595,-0.8647,-0.5249,-1.0000
0.6375,-0.0285,0.5881,-1.0000
-0.6595,-0.7542,-0.5249,1.0000
2.9461,1.7288,1.7010,-1.0000
0.8573,1.6124,-0.5249,-1.0000
0.4867,0.8072,-0.5249,-1.0000
0.4861,1.1498,-0.0303,-1.0000
-0.6595,2.8571,2.4430,-1.0000
-0.6595,-1.4677,-0.5249,1.0000
-0.6595,-0.3074,-0.5249,1.0000
-0.6595,0.1163,-0.5249,1.0000
0.4838,0.8072,1.7010,-1.0000
0.0924,1.7330,-0.1378,-1.0000
-0.6595,-0.7498,-0.5249,1.0000
-0.3790,0.3685,-0.2705,-1.0000
-0.6595,-1.9845,-0.5249,1.0000
0.0057,1.7958,0.3655,-1.0000
-0.6595,-0.7542,-0.5249,1.0000
1.6719,1.1340,3.9270,-1.0000
-0.6595,-0.7723,-0.5249,1.0000
-0.5054,-0.4252,-0.5249,1.0000
0.0916,-0.9675,-0.5249,1.0000
1.0993,1.3461,0.3655,-1.0000
-0.6186,-0.6766,0.2845,1.0000
-0.6595,-0.6668,-0.5249,1.0000
1.9779,0.8176,-0.5249,-1.0000
-0.6595,-0.7723,-0.5249,1.0000
-0.5123,-0.4439,0.9590,-1.0000
-0.2814,1.3053,0.0687,-1.0000
-0.6595,-0.5417,-0.5249,1.0000
-0.6595,0.5628,-0.5249,-1.0000
-0.6595,-0.1073,-0.5249,1.0000
0.1060,1.4798,0.3655,-1.0000
-0.6595,-0.1300,-0.5249,1.0000
1.0747,0.1867,-0.5249,-1.0000
-0.6595,-0.8204,-0.5249,1.0000
-0.1848,1.5413,0.9590,-1.0000
-0.3044,0.0837,-0.1688,-1.0000
-0.5762,1.3321,0.2171,-1.0000
-0.6595,-0.2250,-0.5249,1.0000
-0.6595,-0.3342,-0.5249,1.0000
-0.5595,0.4423,0.2171,-1.0000
1.4329,1.4431,-0.5249,-1.0000
-0.6595,0.2049,-0.5249,1.0000
-0.6595,-0.6123,-0.5249,1.0000
-0.6595,-0.7498,0.2845,1.0000
0.6013,-0.1722,0.9590,-1.0000
-0.0179,0.6560,-0.3879,-1.0000
1.6428,1.7007,1.7010,-1.0000
-0.6595,-0.6583,-0.5249,1.0000
-0.6595,-1.4677,-0.5249,1.0000
0.4617,1.3662,0.1600,-1.0000
-0.3815,-0.8204,-0.5249,1.0000
-0.6595,-0.7296,-0.5249,1.0000
-0.6595,-0.5554,-0.5249,1.0000
-0.6595,-0.4848,-0.5249,1.0000
-0.6595,-0.5705,-0.5249,1.0000
-0.6217,-0.6766,-0.5249,1.0000
0.2608,1.4498,-0.2843,-1.0000
-0.4053,-1.2152,-0.5249,1.0000
-0.2460,1.3497,0.6623,-1.0000
-0.4000,-1.0601,-0.5249,1.0000
0.9845,0.5792,5.4110,-1.0000
-0.6595,-0.4967,-0.5249,1.0000
-0.6595,-0.4725,-0.5249,1.0000
-0.6595,-0.7498,-0.5249,1.0000
-0.6595,0.5285,0.2845,-1.0000
-0.6595,-0.0901,-0.5249,1.0000
-0.6595,-0.3021,-0.5249,1.0000
-0.6595,0.8575,2.4430,-1.0000
0.1961,1.5304,-0.5249,-1.0000
0.9891,0.1487,2.4430,-1.0000
0.3522,2.1392,0.5881,-1.0000
0.4867,-0.1087,0.2171,-1.0000
-0.2706,-0.1300,-0.5249,1.0000
0.9564,1.9841,-0.5249,-1.0000
0.6527,-1.2018,-0.5249,-1.0000
-0.6595,-0.6603,-0.5249,1.0000
-0.6595,-2.1047,-0.5249,1.0000
0.7026,-0.3500,-0.5249,-1.0000
-0.3445,0.0526,-0.5249,-1.0000
-0.4539,0.2515,0.5881,-1.0000
1.2171,0.5097,-0.3023,-1.0000
1.7650,1.1262,3.4323,-1.0000
-0.6595,-0.2842,-0.2179,-1.0000
-0.6595,-0.7542,-0.5249,1.0000
-0.4454,0.5285,0.9590,-1.0000
-0.6595,-0.5554,-0.5249,1.0000
-0.5615,-0.7191,-0.5249,1.0000
-0.6595,-0.4252,-0.5249,1.0000
-0.6595,-0.7498,-0.5249,1.0000
-0.6595,0.2563,-0.5249,1.0000
-0.6595,-0.8253,-0.5249,1.0000
-0.4648,1.5147,-0.5249,-1.0000
1.4775,1.4634,-0.5249,-1.0000
-0.5460,-1.2152,-0.5249,1.0000
-0.6595,-1.2163,-0.5249,1.0000
1.6528,-0.0857,1.7010,-1.0000
-0.6101,-0.3074,-0.5249,1.0000
-0.1420,-0.8204,-0.5249,1.0000
-0.6595,-1.9882,-0.5249,1.0000
2.0181,1.2011,-0.2551,-1.0000
-0.5121,-0.4753,-0.5249,1.0000
-0.6595,-0.5651,-0.5249,1.0000
-0.5382,-0.7542,-0.5249,1.0000
-0.5972,-0.6432,-0.5249,1.0000
0.4151,0.9680,2.4430,-1.0000
-0.6595,-0.1912,-0.5249,1.0000
-0.6595,-1.2163,-0.5249,1.0000
-0.6595,-0.7542,-0.5249,1.0000
0.5971,-0.5416,-0.3714,-1.0000
-0.3506,1.4847,0.0687,-1.0000
-0.6211,0.3592,-0.5249,1.0000
-0.6595,-0.1454,-0.5249,1.0000
-0.2951,-0.4519,-0.5249,1.0000
1.8478,0.5802,0.7471,-1.0000
-0.4931,1.1329,-0.5249,-1.0000
-0.6595,-0.7723,-0.5249,1.0000
-0.6595,-0.7498,-0.5249,1.0000
-0.6595,-0.6042,-0.5249,1.0000
-0.6595,-0.9675,-0.5249,1.0000
2.5205,1.4994,1.0940,-1.0000
-0.6595,-0.1388,-0.5249,1.0000
-0.6595,-0.5434,-0.5249,1.0000
1.2845,1.2831,-0.0112,-1.0000
-0.0203,0.2964,-0.5249,-1.0000
2.1374,1.3321,3.2910,-1.0000
2.3860,-2.2017,0.3231,-1.0000
-0.6595,-0.2670,-0.5249,1.0000
2.2329,0.6010,-0.2377,-1.0000
0.9447,0.9359,-0.5249,-1.0000
-0.4243,0.8563,2.4430,-1.0000
-0.6595,-0.8609,-0.5249,1.0000
2.1398,2.0905,0.5881,-1.0000
1.0547,1.5044,0.2171,-1.0000
-0.6595,1.5358,3.9270,-1.0000
1.4447,1.6968,-0.5249,-1.0000
-0.6007,-1.4677,-0.5249,1.0000
-0.4552,1.5121,-0.5249,-1.0000
1.3101,-0.0648,1.2558,-1.0000
-0.6595,-1.4677,-0.5249,1.0000
-0.6396,-0.3454,-0.5249,1.0000
1.5838,-0.1618,-0.1539,-1.0000
-0.6595,0.4846,1.7010,1.0000
-0.3262,-0.1322,-0.5249,1.0000
-0.6595,-2.2017,-0.5249,1.0000
-0.6595,-0.7498,-0.5249,1.0000
-0.4278,-0.8253,-0.5249,1.0000
2.3551,0.8176,0.0316,-1.0000
-0.1314,1.7125,-0.5249,-1.0000
-0.4548,-0.7331,0.9590,1.0000
-0.5523,-0.2670,-0.5249,1.0000
-0.0826,1.1723,-0.5249,-1.0000
0.3343,1.3533,-0.0797,-1.0000
-0.3886,-0.7542,-0.5249,1.0000
-0.6595,-0.4848,-0.5249,1.0000
-0.6595,-0.3139,-0.5249,1.0000
-0.2212,0.8204,-0.5249,-1.0000
-0.1099,1.7678,-0.5249,-1.0000
-0.6595,-1.4677,-0.5249,1.0000
-0.6257,-0.5705,-0.5249,1.0000
-0.6595,-0.5651,-0.5249,1.0000
-0.5949,1.2693,1.2558,-1.0000
-0.6595,-0.4848,-0.5249,1.0000
-0.6595,-0.3139,-0.5249,1.0000
-0.6595,-0.7498,-0.5249,1.0000
1.0977,1.6221,1.2558,-1.0000
1.5740,1.5496,-0.5249,-1.0000
-0.6595,-0.6668,-0.5249,1.0000
-0.6595,-1.9845,-0.5249,1.0000
-0.5290,-1.0783,-0.5249,1.0000
-0.5526,-1.2152,-0.5249,1.0000
2.1816,1.0824,3.9270,-1.0000
-0.5910,-0.7120,-0.5249,1.0000
-0.6595,-0.2250,-0.5249,1.0000
0.8185,1.8105,2.4430,-1.0000
-0.6595,-1.4677,-0.5249,1.0000
-0.1777,-0.8204,-0.5249,1.0000
-0.6595,-0.9675,-0.5249,1.0000
0.5809,-1.1122,-0.5249,-1.0000
-0.6595,-0.4217,-0.5249,1.0000
-0.6595,-0.6123,-0.5249,1.0000
-0.3243,-1.1997,-0.5249,-1.0000
-0.6595,-0.9675,-0.5249,1.0000
-0.6008,-0.7022,-0.5249,1.0000
-0.0518,-2.0975,2.4430,-1.0000
-0.6595,-1.1997,-0.5249,1.0000
-0.6595,-0.8204,-0.5249,1.0000
3.3322,1.1112,-0.2551,-1.0000
-0.6595,-0.7498,-0.5249,1.0000
3.2568,1.3321,0.8449,-1.0000
0.5010,-0.8647,-0.5249,-1.0000
-0.5045,-0.4848,-0.5249,1.0000
-0.2269,1.2102,-0.5249,-1.0000
-0.6595,-0.5554,-0.5249,1.0000
0.6579,1.2693,-0.5249,-1.0000
-0.6595,-1.9845,-0.5249,1.0000
0.8145,0.0109,-0.5249,1.0000
-0.6312,-0.7542,-0.5249,1.0000
-0.6595,0.5495,-0.5249,-1.0000
0.4086,1.3069,3.9270,-1.0000
-0.6595,-0.1480,-0.5249,1.0000
-0.6595,1.2956,0.2845,-1.0000
-0.6595,-0.4395,-0.5249,1.0000
-0.6595,-1.9882,-0.5249,1.0000
-0.0772,1.8688,-0.1688,-1.0000
